"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
-1.47550165254594,-1.33653770894655,-3.12682914796539,-0.00000000248756313925346,-0.00904677682524765,0.131067133545931,-0.107558988088139,0.00987239920711119,-0.396651754235389,0.00142211841564613,-2.40834385307114,2.59030290814958,1.28822947592001,-0.000206776567698483,0.0531460030851148,0.000228608941551289,0.100649760679617,-0.00037932969073196,-0.176091856408867,0.509290120844733
-1.37570387236994,-0.940833009649683,-1.83913811037279,0.000161490988876425,-0.000417497060143571,-0.000420356588434111,0.0000303069937419228,0.0330748748513647,-0.0877693686582882,0.172372738578926,-1.72803100526516,0.891070185350003,0.00070435287108814,-0.000000728926996314087,0.00000403704838036159,-0.000115525127895717,-0.0000055843838608722,-0.148791380521717,0.000700463066487275,-0.00651489217676559
-1.09140865372377,-1.24979725547855,-1.83898476217611,0.15718027668324,-0.0855107061118546,0.000610555927652974,-0.0939884519154773,0.0834593046278647,0.00000735871514222006,-0.0995337281082816,-1.58673219844679,1.58547444511274,1.15448054294122,-0.000722531423408452,-0.000833018813135511,0.000684288293335596,0.148892989266417,-0.224383266387821,-0.368530967983161,0.000736516562818054
-0.937897513801482,-0.687191048690285,-1.2077062793639,-0.000419604204952891,-0.0000401725648701359,-0.0000308389182645932,0.0810151192851049,-0.000901613876705638,0.000367293277531491,-0.00147210255735904,-1.24812638220987,1.18188861531788,0.491671762838426,-0.000106040814627837,0.000097568208853989,0.000000000483838785988553,0.000105247207839724,0.000166385702423015,0.000437094105603593,-0.000169072113341555
-1.1607782182203,-0.972648190376912,-1.62586223553976,-0.000379656442078903,-0.000511867758917943,-0.0000610258755514942,-0.395742443222908,0.000545447255616697,-0.0000467624679854331,-0.000000631907223542862,-1.11738638908747,1.55535054693413,0.758737153222297,-0.0352437450939324,-0.00473804990024605,0.000841524525373244,0.0000905782039124344,-0.000856329951903818,0.000688823555224674,0.0396367356178762
-1.23250652315226,-0.76474863784097,-1.64426116121286,-0.000670435523922287,0.0000558681964188732,-0.000266571959508004,-0.000487822042992258,0.0000490782215459003,-0.000107035531398693,0.0000353763978257051,-0.965492380631632,0.726125568035157,0.403131786915296,0.0000746582695069624,-0.000101940487004896,0.000323465631458341,-0.000549850049645142,0.000125981072672353,-0.00046248560189251,0.000224266317894671
-1.10215225744304,-0.773928028323799,-1.30114021214377,-0.0000291365855409232,0.0000774198884494316,0.0000120522007593581,-0.000552127271478261,0.000694583608336635,-0.000529099560418854,0.000573782096701379,-1.54608827144769,0.000606818171800967,0.00072332319034028,0.000268679064132197,-0.000502002102995554,0.0000100636568851271,-0.0000159126042857955,0.0000163947799157018,-0.000114231941830113,-0.0000622663625642694
-0.815424405142122,-0.599496081653305,-1.47014739726384,0.000632359448998687,0.0000103841023754307,0.0000952102783396054,-0.00178503361587657,0.000210239839688413,0.000174920527945626,-0.000163274357938567,-1.06081033449612,0.999896846829256,0.220355034489154,0.0000414880832844911,0.000310435261648517,0.000440515906694002,-0.000205192541287296,-0.000275222476405447,0.000628546747593392,-0.000000402617322187705
-1.12608004168702,-0.577516481794469,-1.60124504090246,0.000737330352513083,0.0815720360649836,-0.000848448883072145,-0.000520996475354863,-0.0000629600433500172,-0.000292488890215394,-0.0351283686668245,-1.34856319017172,0.966299029585483,0.000895765729728776,0.000782836195090476,0.0000636351209602661,-0.000217888531779729,-0.0000131499377900078,0.000110654976752212,-0.000303894344280454,-0.000528710429011761
-1.12589183072476,-0.547995508120848,-0.903560457307933,0.00013212377959277,-0.0000441542715685549,-0.0000282780777797973,0.000129115492824791,0.0000758418488000394,0.0000341558898151798,0.00024851106485164,-0.947437982341776,0.262418104889426,0.000755925096423859,0.000427267548582657,-0.0000107523513281796,0.000102654263658101,0.000259558294585682,0.000076765063003968,-0.000223444093522084,-0.000345615594344557
-1.0453227492417,-0.771273543446999,-1.29836210255851,0.000191769943184844,0.0000150937075990282,0.00104067113961285,-0.000152335970635798,-0.0000258954487191068,-0.00013333453764172,-0.0000229519134980841,-1.09737421836376,0.711969430773332,0.0558550399999611,-0.00000417584134851336,0.000214671176992924,-0.000713119070151731,0.0000244507492921296,-0.000640565358266626,0.000179250157077327,-0.000250156535002835
-0.691084110904607,-0.6327883239147,-1.24922714593106,-0.000355280087821997,0.000240424991855515,-0.000165579429936967,0.000337496954677846,0.000416274854554174,-0.00100070707003667,0.000442520177067926,-1.40887690720422,1.03704304565014,0.000309994494379775,-0.000269983816394588,0.000205405999603907,-0.00070358570658574,-0.0000651401904415534,0.000111450413588803,0.000181340459990807,0.00038148285616378
