"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90"
48.8440017637768,75.9228110749548,123.793226909302,71.0784986555973,58.7549503821594,146.374141794835,65.0222987475521,135.432829828894,61.3309587097507,86.6061360650925,122.566522680524,96.5524500512172,78.5034494626281,80.7428117948567,56.8294707860728,64.7269894492417,52.7873691432696,54.2880314920755,127.11349613509,87.8453806504297,52.7863691761276,53.9441122798907,61.3531366626113,56.6037829500852,106.648403763389,97.0626819524588,119.050890685788,70.470816969677,51.7852245013175,98.4632220497227,76.187743560209,83.7403079424753,106.380344743499,83.3183380314714,54.7696008669071,76.5484617685158,55.9471742581713,124.117878869544,83.4301089075554,56.1214384377912,127.592653442954,51.4553866283436,58.5313388393394,63.2736816905443,53.5844040597279,144.36673699044,75.2573611223994,64.7624551939592,112.138932969623,112.329566900657,107.461673959082,69.4473176695934,53.2054179310619,67.9379870115199,65.1655665357093,53.0019952726768,76.3782053471129,67.1331723636574,129.968488740355,75.2267641109564,57.8265829626774,108.595682605629,59.8360331741267,57.5410125850878,56.8302226283094,58.066481427763,106.392427059347,89.4929075698845,50.7479215059367,54.1749582669773,57.7181574691673,57.8898948333207,129.807476335845,87.6893834946828,50.2489321723815,78.8848241107658,83.3021647115515,113.551202144827,57.2973181798287,57.9147653560518,70.7867622196047,54.2292859732158,55.5452545133736,51.118736210733,117.007347650065,111.371486280658,60.0706180844478,66.6585674784817,113.368887171657,96.5521862104585
150.74365124761,58.6390227508669,94.3194440028064,56.5961349227369,54.108896505607,82.7557080441797,103.685997580448,69.5314060775774,128.31412845339,69.6220939102387,58.8868211011185,98.620089360211,75.522761338787,108.952538441341,77.2176286572051,55.275851519013,112.727943566994,94.3419994784016,121.518237464062,53.7867735093806,63.6447634687558,74.5707775991873,62.5241517763288,85.813808164452,58.3901291430672,144.151835382793,67.3591781342062,77.8874977793234,76.7900281969942,78.7472561589161,99.5187849547587,111.222112098149,93.1376620359772,64.3738600427897,126.869801460645,88.4868026124666,115.426677041603,55.7223242977114,58.8169874164125,98.6073739004324,51.7330350796314,95.1265521425697,56.7786610024999,56.0903376448922,65.792227851557,56.6605200057178,83.6678258376558,92.0848371638006,69.6364086386933,109.533518134353,73.8301685187997,74.7572820698282,63.2705239561223,127.137108447866,57.9447447749583,103.264543263792,82.5328442362778,65.5723921996031,64.2211728110524,114.741817928465,72.7021753114701,54.0912968616178,92.4691783914335,52.2362973380777,144.497050168622,97.0712257652532,78.0607211707075,55.1871595756095,136.334687249942,60.9273973079514,127.566632918829,83.5634299537484,94.67768327712,103.821447473278,64.3678081727537,52.7038736087721,79.0754078536526,78.7205403649261,138.392168091291,63.5959107877277,66.0588946497587,112.691777583513,103.701737588907,60.9939615093761,59.1162927177451,105.641195903406,57.5979954275034,89.9394128720334,70.8925123890341,65.1314107023284
49.8229206673024,90.901671364448,50.3715544987229,94.6437548727789,89.9500446511018,88.2245711585879,50.4753741451828,91.3771068136096,105.140592565509,56.6463202934591,109.644117329674,98.0995147884183,55.2111099616251,147.889073666699,74.1933033981587,110.06583966598,77.1175156492204,50.2580756961335,138.2264336696,115.479010838851,85.0594194270756,82.5777838597463,50.7046396291596,149.089280792749,52.3520824727843,70.9045547475746,50.3958501749908,90.6904277472136,62.6757431129029,51.826770536008,59.9873973982989,67.2783584876725,136.29128327958,70.5218910469355,74.945565697868,93.7246632574398,138.217618656803,54.5818304918514,66.6831727717681,136.240941893208,52.4006119196604,146.121088127069,66.727472458247,51.2751266309343,57.4525329595563,53.296630952089,66.4110693285727,89.182509977642,99.4035698405753,76.3346422696602,88.3468252092765,118.390241503158,65.3454782347478,108.793273261489,60.890321850365,50.4289898552201,64.4822828888924,62.3915264081147,116.054570696134,68.4352736333491,73.939151257466,87.5454617795894,84.6743364586109,75.5338192745857,56.4366388834141,88.1736165852733,110.11193477913,62.8135186734301,51.8960549831948,116.492336217719,104.349608036077,54.8392331085743,55.0842990334624,53.5246370581143,139.328902203128,59.8881609590434,51.6875346914309,82.7453005438115,100.291448596157,54.3243925887795,53.0339944505206,102.221111992848,128.738090598716,70.3805347667336,149.144943362121,51.2784779094348,136.052205163947,103.398905042079,127.553105891126,110.987457686053
50.0708067057096,111.421485318292,83.5634704178835,71.9492321308614,133.138613777615,99.1064352788518,111.810605001592,95.033768414377,139.136758277317,74.3044383532057,64.2085885703556,77.5308579672304,115.265620908472,66.8487771492142,65.810203994442,124.802252358006,68.9594255606115,97.2413750436969,73.2078709166398,78.6930059802295,137.741561712379,67.0332909634733,136.068374295455,80.0426295830989,55.5338568597911,87.6901544451795,53.1975531650783,107.093444623683,66.3739282119673,56.1502294720335,128.374207398118,87.5292940411472,68.5266568979246,66.4465832047644,67.6650403205116,51.1141466792379,53.101040690284,60.1266575863202,94.5031664759952,85.8410651136155,129.310093907691,88.8433042912233,72.5023956163274,89.9886051336469,107.280635935617,60.112877297228,93.668986890401,99.4677066410253,122.758675634922,62.6252627603792,77.502164247517,80.4344601110809,81.6357859128296,52.018858391738,51.3119062172257,78.4398662254486,74.8240557903278,55.0100875528507,61.9097069048492,70.4188106376953,56.3251265057913,57.9646570981373,104.172442196483,65.1005155713976,92.1327234207097,125.449117219427,88.8026630646891,136.340412068596,74.8042755841327,80.7414002084545,134.278726253687,101.405933685941,60.6655756687122,52.0955637230815,64.3469359343733,93.2938613925296,58.074448585975,68.1338072087055,88.4233374469799,77.6267289662946,130.162960789346,81.6425864150058,121.565820151951,77.7014583729666,110.082882179491,86.9809996600068,72.0767360960441,79.3228182489031,77.6373644236848,78.2484755019283
148.14458543823,88.4178640314803,65.4901150380651,80.4341555686397,50.9463184323747,60.3962450723483,74.9309170166234,120.208630428827,77.8925643858506,95.7175190151734,68.6907389225446,64.3527926115843,113.9223201818,81.1006661076559,52.7368293526213,79.5221028871098,67.5817212998916,61.1183707994897,121.634230005527,74.1280231312338,83.368994340686,131.914104393158,70.3731885603371,109.40028312106,79.002589117306,76.5493537684049,54.6006112848415,107.253816671437,90.8039948742021,96.153977339073,71.8220172836597,54.1849614661041,74.8269530086814,65.1851559252865,59.1967513033346,62.2668647056966,82.3709896180366,64.2130557097477,76.5155603696377,119.550314991969,73.5125838006941,56.9414402568171,66.8445549662929,58.3919103435441,128.288100172604,88.910977606787,101.35825646325,73.0858173911557,136.761653462842,78.1927159841289,77.8715382579829,55.8818059916936,90.7279107747835,97.7216327309702,87.1089490382395,96.9552637415794,128.552539352979,69.5659354292552,97.1736029732862,82.7234680707835,85.8094530959595,52.6361067041429,60.2830101055369,76.7208401015977,69.9151983122363,76.356026410025,58.7616711911907,52.687689833509,89.1133249530937,52.6599991356992,121.073374202102,67.7905850426026,102.544882251177,81.828078046654,98.9866370481314,67.6110211759279,84.3797049958303,54.1354308075612,89.7339893519537,95.8611339445219,94.1482437138359,78.8724101604315,95.3010104812755,57.5981833205816,55.505385714396,70.6395888801023,68.0718796468794,79.627988791064,76.2581772620951,87.8419658101923
50.2380000816266,79.9066425997804,88.4281994668242,78.0827798985164,83.6553140326058,85.0687040637449,83.6257613670745,81.9589950310747,83.0288785389591,88.1541518268351,78.6032929192776,80.0812850418152,80.387814589408,81.7138007364228,84.5262891468806,76.792968520515,83.2574680086706,82.1237707466593,85.5769681598948,82.3115337605301,81.9399491247304,82.0007034290573,81.3472534510949,83.3522497866888,82.5125736647518,83.5831630424084,82.1864429326077,80.7212864733304,84.7154998375742,86.9395595018267,87.7102192011085,80.1051187592455,87.249283036854,82.0422990890555,80.7808821708047,81.1138625989615,84.2329271580323,81.6938552295698,81.2679098297821,75.6264768528418,81.2454427788944,84.8007979474731,78.9908962726483,82.8891818731466,82.2310314585517,82.6344132436649,83.4673271360118,89.0836949404598,82.5653956830123,84.8052090880462,80.5616237409005,79.4782715273156,83.5227261367599,89.0924307786391,78.2567544183138,84.7099638682642,87.6712572375251,83.9492763285762,85.3034368352373,79.2083958977845,81.0280411323622,79.6201270494897,83.7535801343358,83.7980697137732,81.4650953361519,84.1290549084654,84.5775262971027,80.6128969749372,90.6442597610613,81.3289377260481,87.9562222903913,84.8246267026338,82.7680412185299,82.6494407594303,83.997670304417,79.2562017068371,87.399780104494,80.3008068683078,79.9495306880338,83.9634874710062,81.4028384947256,83.8623025939673,85.6440210095516,83.3973384733917,79.1146344056102,78.9952252819619,80.2829888979044,78.3692801408847,87.0738726642741,81.9147473031027
151.18792438798,65.4121724133135,143.594058470172,84.7537899016984,98.18195774652,139.432522050884,65.5708910161887,92.0657044459522,68.9446865850706,116.446377340981,119.369882884449,100.141376132808,118.384946274893,65.1807980710994,90.3071133781389,52.6507935139964,110.419234266414,60.1310547234344,76.9129159319547,76.4300773384957,88.0722157719463,52.0235477381538,60.7714161278517,54.7613759931117,104.893129526405,54.9895509849824,71.2473421496505,95.6733260185297,90.6156533315585,63.2115117810703,64.5243229267701,61.9848608987425,52.5527632095282,77.0842638310573,67.955746022541,73.2727715183299,75.0362479314778,50.5368700187712,91.8581522118065,121.827601140092,80.517904124953,94.0202843587846,67.9728211640628,83.4163382600373,76.8998036903985,94.6536108191076,77.8318422783276,55.1182560813209,70.6459326555856,104.762421362902,81.9928388772957,58.5407853276183,56.5228470884439,102.733608608245,71.1235552739502,51.6769328097231,84.3532913526807,52.0415347016393,70.5668086756012,60.074059395597,59.776562524556,92.6376464571022,56.7339574226828,75.7774221693585,58.7845705963867,85.6754090947305,101.185390522921,87.2706265479224,70.1025422277307,99.251934098846,61.6950039813085,63.7471387677085,87.6023709289838,97.0767899080242,129.403283881565,61.6986124526478,70.4656090661167,132.635566734204,79.8190227485458,109.898078395021,77.9845533456352,59.6136978667968,124.222701429953,71.1171719873304,68.9699932043625,104.753430377458,65.6936785346582,58.28768197595,127.589976817482,76.862919703442
52.3430567351731,50.3302717529578,97.1014385468251,67.5209199778012,137.434783120968,83.0408266961401,50.9696939565756,52.0825617487527,62.0203975320497,119.770723217975,97.090704017867,145.594991255174,51.9660775220961,52.900980395201,111.650503585823,56.0471930176324,62.1225604752458,77.3092628923318,124.538276684528,66.1260926941399,94.1911703627418,55.1171361489783,51.2154988115033,70.9093629359813,75.652908462032,148.118988338012,54.3534442653154,59.4361800009428,52.1763681543871,80.3705951770795,128.775940623923,59.2482260105012,69.6854396706165,50.7412369882784,57.8162187014807,52.333115812895,91.3397928242892,54.4124825421375,51.6938025703848,66.0776636912513,51.2053061688909,50.4316323038348,81.0716639197186,50.2773649828035,92.492024017549,148.249386135852,63.6660364649448,54.3110331098535,57.7618916563072,50.1017145038795,124.111247955616,60.3832135695845,57.8312399044641,51.2218905180218,64.5956440499674,103.333325620976,55.0785124688081,81.1219570981185,59.1109022769543,69.3898263245723,106.742876105549,128.248424439155,66.8476520090468,144.645504685728,81.5378707509606,54.0348962179076,65.5717472028483,55.7479545062777,122.742014376184,57.0613684901496,131.201508707941,54.4753061595016,135.78675162968,51.8645627970178,60.8308123799781,68.7943737732818,52.9483746580181,54.3391354366534,58.6175691448817,50.5411031341062,71.3102309585666,57.3283372382132,52.5818230287719,126.37165390748,87.9833717063111,56.3380911544035,51.0556565839402,148.26389503937,86.8030962676989,88.052781130423
51.3281705253691,79.0996575053015,86.8540140139686,84.7546265161652,89.9292141297123,82.967678782869,74.0898700595561,81.1450233349152,89.3243576540168,92.0122652718113,96.5520013106715,95.4032994364862,86.4730435638164,104.270020301387,77.2266222454533,91.5104447008115,77.3702486552367,69.7017071892813,87.6826976210641,88.3294634413662,77.9651270264577,60.6637225232345,81.134739559347,98.1521212420048,81.7906595445761,80.579691718386,109.677456937203,77.2022027524109,104.043259910725,77.2175681275677,79.0613764901836,94.0821275868089,84.6974263943141,86.0806635532502,94.5433557828604,88.5629118389668,84.2750690564197,70.7573199606986,76.1244550363368,93.5698369719731,83.9764211320531,81.8740006746008,96.9822754286552,102.207105757196,77.2292673633256,83.8758013594885,62.5146101679063,95.3378996050003,92.0716438172654,112.434930018924,77.2139174035563,86.8449427514853,83.6744623932947,85.9570092597264,65.2637045150804,92.9080216006674,77.9761564610683,90.8580870687757,71.7960311198286,112.874681067301,77.2459310805722,80.3185213765945,93.2528523160133,71.7035443505203,81.033618651845,85.108065005458,101.416648519043,77.1862542657489,108.495494286999,77.2395006803323,98.8924707042425,84.6789619133072,76.4321303594542,71.5741811124998,61.3252441041548,90.1496679899055,75.9709229998679,78.4543539655761,83.9604297696432,75.5557103024366,78.2570286523802,74.9017777639331,91.5809302720826,84.3668472365569,73.6111956351673,87.6904325911609,105.844690582537,77.2302298734384,89.1267992088076,87.6792209587869
149.225867707877,74.612707073907,71.3115895938027,61.6006047543683,63.4905844094027,95.3266701428821,76.5688753593704,128.510629305068,67.204312763991,133.839070417549,74.6264020148058,122.761607066831,107.706160359951,80.3463039446685,119.288907418271,64.9941505642537,50.9338182702769,72.9498559996531,56.5566356394151,55.7054837442626,105.015180443876,80.5631977709214,86.9328918529995,72.3525083649557,71.4436091391359,53.3254403562632,115.652808942065,88.6341490443117,139.51382263215,68.0739109894037,89.0482537330204,103.058754003817,60.0863854553863,68.8056040280009,57.9155997245155,101.347254576977,56.4257653502348,52.0614327493559,125.863970527785,88.7608511225955,53.2921160337626,57.5542128408205,72.8676587349006,75.073247013534,118.951510428035,67.0657194482453,101.97915463529,72.4353686765288,114.401560901643,68.2450533624421,77.0330264397344,53.1069739973183,70.6036766309262,63.8452756303073,54.2081230502604,65.2897418034701,67.8033776974995,83.5323417265396,81.1944869112385,105.046409044415,64.5443709516046,58.3833862942818,56.2116514440168,54.2018300417193,82.3945026421313,66.9130992010966,91.6119158568492,75.0196127960574,84.236377928845,98.8318162992033,84.9313770047074,118.590680058739,76.3554350134134,71.7103366348889,103.243231481653,67.2099659267424,82.3297042464017,112.751308635245,71.6248662282626,62.0907960070856,60.694473572404,70.514309949081,83.5667785436399,147.526577156932,69.0140822820373,71.0066684929119,116.301745911201,98.1157717939783,127.836156866664,89.8245920096096
