"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
-1.32267429692615,-0.889469410017117,-1.92807153457002,-0.000271120239206909,-0.000492005291120918,-0.0000412290664671343,-0.00032451270692697,-0.0000662042850784899,0.000406612643759048,-0.0000976653362732824,-1.23208478426148,0.882293712702903,0.465539208355868,-0.0000642061044805095,-0.0000894549435181064,0.000235682472753146,0.000243164019559785,0.000280989034284271,0.000503814649716865,-0.00017714444243271
-0.895074443813774,-0.572073834217383,-1.41668958622402,-0.000310149242118962,0.000245479819216188,-0.0000389774986023133,0.167651761970649,-0.000220789082727827,-0.0397919544639544,0.000582934897540249,-1.20047560211109,1.0912857599785,0.0259054349941684,-0.000013245349354461,-0.000341709336357698,0.000134861957760123,-0.0000209997386436054,-0.000419816935724345,-0.00000207802402439868,-0.000170020126461528
-1.10389318338689,-0.99366083154046,-2.14107307770519,-0.185838171776766,0.000431153634363053,-0.000538302691906647,-0.010433140428284,0.000275933007238984,0.000920577864869395,0.00135491467584842,-1.92678185478434,1.86145575877749,0.751497515248829,0.0000562655640293179,-0.00032007457724572,0.000577849505691268,0.0000476232828410521,0.000259181539749666,0.201864506304367,0.00038301745531479
-0.892217864721577,-0.523527508153727,-1.5190294015265,-0.000135592392549165,-0.0000375232644512458,0.000485984245488806,-0.0000438815887662623,-0.000263836407180067,-0.000245266322222281,-0.000233643221238257,-0.995838714007546,0.939064586375116,0.00075612828307279,-0.0000230781737331019,-0.000203064105734392,-0.00000439647441048684,0.000176530302863584,-0.0000385259151083241,-0.000025819768261868,-0.00039172632893257
-1.12217215739305,-0.439608913572507,-1.1216939302656,-0.0000469588178304638,0.00000801509172647978,0.000212432672145135,0.0000178292779460187,0.000321085032062893,0.000108175439858319,-0.0000242187206767802,-0.880246701466356,0.35388763954966,0.000778002212286663,-0.0000670853013326047,-0.00000942704335956262,0.000118743081727416,0.000358067658634348,0.0001206387163975,0.000225503941196908,0.000140427996378005
-0.736987610345653,-0.000645949139094974,-0.144786726233088,-0.000000796321920298053,0.00014414883575086,0.0000772385613974964,0.0000184861527093486,-0.000138591774208934,0.000109880760323696,0.0000656918260920406,-0.888683642011798,0.000544994882811294,0.00004604753265015,-0.0000135172167597289,0.000135714416544679,0.000052677925523572,0.000034614784275362,0.000115295225816605,0.0000341205211517382,-0.0000795137619998387
-0.935058005175401,-0.543392574380906,-1.26665115008325,0.000417724857213233,0.0000778558909508814,0.000309191397416811,0.000260514486792111,-0.000331600913270489,-0.000331195894104673,0.000081151302590241,-0.980161743696684,0.896292028087538,0.000518485391418115,-0.000456039025964721,0.00000478617897444354,0.00012841096083946,-0.000000848228090475103,0.0000988068027824079,0.00033402098382911,-0.00065704828712443
-1.30368962910265,-0.992731958379047,-2.113467946505,-0.086020732929208,-0.000287919195515268,-0.0771052587251907,0.000319601363126412,0.0378150972408245,0.000249432443581621,0.000509577157099538,-1.48141744144481,1.67468537452831,0.763321502064074,0.000145597281835794,-0.000788899500386411,-0.000523329883465151,-0.0000688681949918343,-0.000116268031570885,0.000475864025226548,0.000186325131066794
-0.686890478694429,-0.0225004474482529,-0.508458724560233,-0.0000528744691726354,0.000321393118117614,0.0000548206283837494,0.0000319405506810897,-0.000360394630573204,0.000000417504861754708,-0.00013887534316562,-0.980921720264578,0.000698205398282971,0.000542838168805575,0.000101361357325112,0.0000693621189253377,0.0000970281174014909,-0.000184566664663942,-0.000164171841123294,-0.0000610132090080227,-0.000109091632743149
-1.12949433478671,-0.649825375145841,-1.65208901756492,-0.0000571152133708947,0.000325373219543618,-0.000253932585551176,0.000000992343964701314,-0.000302528662560683,-0.000400518103697226,-0.0000309936702252443,-1.17140343658636,0.609401051584154,0.312105867479186,-0.000536635779365741,0.000176265122643335,0.0000000318805996520143,0.0000553179887473596,0.0000918860858711877,0.000000100180964085669,0.000132443526034158
-1.60614200060777,-1.43087201181652,-2.65427927621576,0.277133023969452,0.122348025204742,0.171433134215668,-0.00003652466208837,-0.00023533689666263,0.193171030569833,-0.0207996416545713,-1.64967551084759,1.99955532173025,1.18180116850124,-0.163535205927606,0.215218249699318,0.30672106354099,-0.378782808395035,-0.140414736403683,-0.0721192255233998,0.124056072806915
-0.499640658589454,-0.105019443614653,-0.530293358223476,0.000122631622780524,0.0000383774555730816,0.0000426354435763884,0.0000793748253673555,-0.000229093180943798,0.000148651292075514,0.000184358361386924,-1.00952382588276,0.000667388413741108,0.000390493435767353,-0.0000307654403073181,0.000112423157415357,0.0000031252396623258,-0.00003149624185729,-0.0000116229239630698,0.000145518370350231,-0.000000783306212063006
-1.06277297992012,-0.738935317669498,-1.76359819561509,0.000376634395754836,0.000694986458717021,0.0000162448692675051,-0.000184441876755078,-0.00085995512093697,-0.000643877973779393,-0.0000472561733453486,-0.926344618395025,1.22599715285041,0.242152458769709,-0.000134414263919222,-0.000133674804723691,0.00018063952594794,0.000368741896651513,0.00000286960727934391,0.000435373666086782,-0.00064791981859168
