"Parametro","Real","Estimado_Mean","Estimado_Median","SD","Vies","EQM","Assimetria","IC_95"
"Mu_1",50,50.0074317095621,50.0164097522046,0.0546800001881713,-0.0074317095621339,0.00304513272759433,0.132944282499661,"49.9334230398278, 50.0931781579546"
"Mu_2",150,150.039378854618,150.059203645796,0.078658302275707,-0.0393788546182634,0.00773782270794281,-0.192388785291867,"149.917365160037, 150.150064342614"
"Sigma_1",1,0.988898762539135,0.981706356367903,0.0258742240337389,0.0111012374608654,0.000792712942510635,0.443268629973819,"0.9585441846935, 1.03139790561519"
"Sigma_2",1.5,1.51102939507266,1.5152050993062,0.0636957900950422,-0.0110293950726588,0.00417880123150046,-0.108893377836038,"1.41501442617306, 1.59226147900374"
