"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120"
51.3973675489254,50.2941668667672,141.313532812744,85.7408245611103,108.726592058101,76.923743977897,149.348210867223,65.0484046725215,126.986895857046,75.0969412334437,52.4961981275849,50.8034204995686,66.5729183435791,75.7660013530335,54.5325239308298,51.0135505736514,52.459616033516,60.4779869052966,60.9207241954123,119.097432599767,54.6229457872243,54.6371876521205,98.73057408346,53.7820433839119,103.803789310028,117.378334866218,87.9067355086302,59.3249683959002,75.4065177285151,79.3985661377021,122.018976679255,114.192394355495,63.237326423942,114.158829443578,56.6906496318291,51.6737187952093,101.145218515667,77.1600305215017,86.9588828719102,50.6139018354413,58.7190296473144,50.5393757267532,57.6779480585744,72.8706949384265,134.931362499684,72.8769875960373,86.9514638769444,127.749710298702,52.1470112083884,67.4175791730605,121.656449035126,63.4269808864982,50.1199905418587,51.5419763563319,51.466311098703,95.2130332097082,52.1123623742818,54.887056383337,146.048471352161,107.662348023768,58.112551711215,70.028223170918,149.106250148403,129.750046148071,57.242005312827,127.530034381621,98.7119288738117,57.3735055204203,78.4528518809355,57.6345614650367,63.6602220148696,55.3308913802288,120.365388198836,82.2352721964676,58.8631437374379,54.588871843867,115.305845817477,60.8023119058518,61.4780455625498,100.267244415865,107.923889306457,56.3939491297882,84.8712244913942,54.8794942585088,56.1861397124138,63.238747799369,50.4493397278595,65.0753988946028,57.8247537947575,57.4671010367271,122.986941088841,55.6945404397044,63.1255289424346,93.3199963252936,66.288739703531,51.3111487056117,110.985260133764,52.3930263232657,122.449881774131,64.0033016849918,83.9751946954495,64.7297396838305,50.9401942900874,58.1190397543357,50.2622316636746,129.562937918265,86.0394813507977,54.85370832913,68.4006682453537,72.8522005010733,50.8927013264324,74.0230380528983,91.9469172210076,119.916236727563,86.1680853885639,56.2030613231485,55.28917094159,52.4356450778445,87.8210554693707,95.2863464529143
49.7620765947976,51.8380615692163,51.7027332071776,70.815882444094,145.094577245712,67.1431989048296,116.87969063159,69.5461897380392,134.302651419949,114.304577224356,56.2307200421933,91.0592334308389,58.0651957377517,51.2599532562976,111.921770849991,96.6254112598815,105.310640179285,81.2733180962868,82.419479859395,91.8584717936137,75.7408808166116,83.4541621387799,62.657126448724,143.792472045445,70.3149157286382,60.7840948190048,124.209438345288,76.3083626974873,99.7914754455709,128.801012430471,69.7587145892392,67.049348823959,90.6764675237939,109.656057806616,62.6018156848365,77.2655310407125,132.243750817186,52.7785441779599,50.3823222251066,91.0032252471182,51.211659320517,115.232025650711,96.9607987460892,136.251063306356,58.6673511502466,57.6849029907427,102.555158024905,86.2652613905751,97.9735312325201,105.430215172983,67.6709624513094,65.3124905055794,50.7443432593162,77.7002934201027,67.3940694137847,62.7885023629619,51.1515930526533,100.189179937932,63.9032095688125,72.1063351799279,50.4687188744152,120.106075674588,53.6873648566849,86.7630985419034,94.2678608089184,119.747909043664,93.0395324647942,60.6734642705827,63.7881665646804,135.420996960452,100.228108215013,73.404281271092,106.240401679403,144.733802702938,61.8252792814534,127.021488829387,136.610483365456,57.704309528245,52.8827103192199,135.595649028849,63.9344120810895,85.2202735454181,72.898264509469,98.6540030359666,131.513465341,67.0286223960043,90.8689332413353,113.94015679115,81.5732993063361,70.7977689411931,57.6804406965537,67.8049410171769,72.9618619626292,120.099026109894,113.246658397662,66.9532384009826,112.501298159412,97.0574066391277,71.5317125484624,81.7426517992131,50.3601929510642,62.1700780449519,87.8129900411215,59.8322872458968,130.095496035597,110.599480556211,84.9056640643127,65.6517801053402,71.2550904306654,56.8357128624595,56.8611749910628,107.240836864084,59.0777749597738,95.0742572340505,61.8377158639792,140.104647382568,62.7983200277376,125.991596733336,106.072828305073,92.1784359970516
48.9394972446812,82.6204146881161,78.0078100347036,70.7945563390943,97.8139726584519,60.5196147566093,75.4985650539256,122.779538967803,66.5472887986925,51.7635306998737,115.473350189308,65.8918850847146,82.1444194445774,57.6640771343088,113.207075968375,75.1786987118619,122.694875246685,56.021042706721,63.5477902735258,56.4335887069934,80.6155809171528,82.6734327072102,53.5010545481843,59.4997929542564,53.7118102944581,101.023940609853,52.2465793150028,125.746191476768,63.0119307944101,55.5723527131322,138.171936495395,83.7607882337815,70.2693710864972,104.922585374946,106.238761164455,65.0895732939316,66.0193519104961,50.5288969590409,76.0626421844266,56.8051844056497,97.5700501751188,96.3053376645284,86.4084859863008,118.706286252335,68.9895071613199,57.835528794754,68.7413065791514,77.5784004543005,56.3022861607362,122.349563669528,67.6982515681958,73.5636111333853,60.6219749318261,76.2466226571225,66.211183616483,58.5389937255338,99.9344956860418,75.3206213257407,65.9992881923583,54.9298082406057,85.1375664301832,63.2190227156749,123.58743679647,79.2019154669056,69.0677756713697,118.1941075969,81.7340710800814,81.6506642457076,101.938718562674,81.6302448049558,135.63402915849,56.480706810864,70.5910400515353,53.3618488562938,83.3561936720269,56.039503623312,128.008152677809,57.3909199420686,105.50969242562,72.0179779341917,57.9336396875351,76.4144788199875,99.7443030300564,63.6317505397137,50.8670710264273,105.395388356623,58.9373479506964,125.529341898712,84.7945606760218,61.0126347530694,92.5852116044715,83.5865813994276,128.271497946428,58.622482807156,77.6186154769129,64.2566454169585,54.6407339912372,56.0864914582841,82.5322881699007,52.888049556567,69.9416233533586,62.1358484778305,62.2349733208465,130.182208323377,63.4599698585915,107.884272076217,87.7444924511631,66.7972610559619,52.6970130942952,53.1005378331463,70.2346868886243,127.354236331902,63.1233246715349,108.720002508136,98.4207039323582,65.9181326505292,54.6929425039863,90.8846292118202,70.3104581659013,91.4813166330924
49.0605324791174,145.606193351921,56.2056197250499,88.9519266478435,80.3700866044311,102.219329396641,95.0906852307908,61.1006919794645,65.9714580013101,67.7121421547684,125.196014436663,103.13042609106,73.9381737806062,72.4875628312806,55.7733774537164,88.1664207664577,65.7643923065924,65.2814900407028,73.3134823137947,53.2609721496229,68.5167153596493,90.723755348723,84.8821248960738,128.305620630417,77.217477495535,51.4719574241058,72.2357561074889,73.6880837971464,59.7082011457027,74.9206714811786,58.4970162940548,114.688228622064,79.6002973950744,52.0709804760737,89.517772514672,89.6666993814503,68.3116019723592,116.731762555699,94.9609212273863,78.6240535388485,59.9866994949454,67.2467044324056,84.9317189510247,56.9545449216987,95.7071404704264,89.7952656648548,71.7367376030852,93.3124618926715,76.77094151906,66.2489862518599,73.7259157470631,78.7025300288393,114.698686234667,68.3912067833439,52.7919117596777,54.0407965240145,90.9216136845686,75.3797203211094,63.0688278374329,74.9501016475615,52.4854686310717,74.124723208128,71.8312860697698,63.570865908657,136.896462162523,91.4829646659868,96.9193873477755,68.9875801195728,104.246475534341,86.1959344513828,79.5796205230319,56.8759424707917,98.9192055222293,63.8601106280341,82.9187301491935,81.6856416970405,126.788698187977,94.9349779793235,83.3972897844586,61.9454909277265,89.06572039741,64.2929352538431,67.9093985021011,59.6710146024507,70.8223469819455,60.1959558562289,109.004259874928,56.8551117548187,76.137376121024,70.9819428250083,82.1534715651411,75.1127250147701,100.541700422713,68.9077340819518,79.262534528366,56.5667472054403,57.8038641640585,99.1142247427126,53.3885987834205,104.53462329562,59.1407309456552,72.1092477136368,64.1422511099514,65.7499813134524,61.9813237290415,50.7695974607681,127.105447473354,72.5263476338311,55.9511527151002,50.7091210344532,79.9909765343172,58.172249732442,83.3973828534385,55.2271298702237,57.0684927486084,53.9661331836879,90.4832380898109,93.1698753318059,137.235746006729,102.759168886149
150.789254484721,79.4535115263134,122.158155786161,93.0371127448367,149.007132420252,95.6591855347947,93.0578843352798,78.0748076879669,53.319084943108,56.8217968305255,52.4632885768647,112.897059162246,65.3437817067596,122.386617615525,145.880287172554,130.690030885536,58.6774425176688,106.878149262214,60.4137431180977,106.003401686393,88.8112998058475,66.7919709853632,140.668015833439,87.8845207537489,102.789841869885,70.1549636404779,104.188468876864,68.8905694005231,57.1909288285442,67.9878156245556,58.5580348896009,56.7706101798161,101.754906967408,66.0428845610581,88.6092608647768,61.202766683674,121.214772788914,78.5314558501949,104.573423579379,87.0118358028641,52.2700567081265,62.6788306869605,53.4701436717627,81.0845223927367,85.3773009926307,55.4533742954945,53.0924485145405,76.7208784219182,75.274159202043,142.735000500912,101.674294593229,78.3498448469212,57.7361879823088,141.873529070268,131.800131461505,101.381591706106,70.9236094692812,71.8917366858697,66.5428178717988,137.319744137496,61.9733140569353,75.3618972407209,60.2395589102874,74.4530033068317,77.1389620291212,118.695533962425,86.1299804321315,61.8394453404685,130.660540342987,107.705202451261,70.7154906144066,139.710150449059,63.2428169983243,110.964238047683,61.1528133082521,106.018012686862,87.8816107917084,142.428540459144,95.2659557026866,87.4935727176364,68.1941571978601,95.6583397814276,52.1255796608366,51.6051724789126,67.9236668764392,80.0945460665279,83.2242339060483,52.0125676108595,58.5257604937967,85.4481130614543,85.1550550342334,65.6026899288801,104.958120729977,64.9742715340434,101.282955792318,108.470868296684,79.6753710416267,52.0464155225934,69.3817833477331,66.3112641693773,69.3376359518087,52.3701015192398,98.1971022939145,75.3593077336964,58.8097489163743,96.9784259656189,137.615368028245,60.0275883576456,63.2777133686213,78.5062163491648,57.6274504805366,126.528926809227,54.5142666209526,139.861842367255,57.4237586651977,77.3275427465732,71.4384649909434,71.6808849255393,66.821389661497,50.0927557937027
51.5696296063433,67.8746508118124,55.2417372273951,65.5453606577172,85.2017161410907,90.4352434916638,130.537082026746,88.5983533510628,82.4666133789294,88.0153298538827,55.6707855680136,56.3218732512281,50.4996533593608,77.147590979635,129.901154662713,128.526619882501,106.142193843286,141.203111024458,121.862386688371,84.8394136791071,77.5095853810413,140.018153676176,84.771985209513,137.209495395604,144.141026803394,74.655168092718,50.4926164763857,77.6040624737279,59.3406348353583,88.3683018317896,61.6781504174768,50.4945687379399,50.5274267016524,61.8442087901778,86.7730449166165,139.499144355697,52.5759143000653,84.8418468378344,129.685594512038,53.6904888568876,133.676883989548,116.852044357434,64.8713113873217,52.0310802556696,122.766122681564,85.050398381244,51.7828350630043,50.9769819780703,93.0257292619691,57.5941622484789,118.826262325523,70.4910801705895,136.29687418628,56.0189387470234,97.6173402535491,97.5467713492946,99.2878348709029,68.5868472604936,51.7162870301567,129.362090473649,94.5055619725359,53.3794250596138,55.9987475487224,50.1924361246009,51.3418905348329,133.171090862743,53.7067815806357,84.1337022906941,50.6838553158659,57.6891799353091,57.7041954874952,66.1782323370063,50.3267642056496,50.1640508072526,54.2515143877439,52.1756138315987,55.4463974955209,114.401814487357,85.2415961252842,75.1704134071969,118.046499285444,89.9602187014694,137.708235700841,53.4250435670226,72.8315758553712,104.769251629319,107.966335118124,64.1434857086668,58.7614772333241,55.1767320552793,114.33055501386,71.5751992636645,124.440762668142,68.0567528803806,62.1175908014741,67.8982688776213,50.4944149560029,138.791411515316,84.3543124527197,78.0855776409641,109.945243314989,98.8871205754851,102.115221478089,59.6575001558121,61.5373597406371,144.962206269317,55.5500508672932,63.0897266222101,71.6010234799694,126.243308574624,58.9030452641989,117.765790349274,99.9679869060468,63.201250367164,50.1822688464461,73.0792563787479,112.8541501963,94.393325581304,144.753156209075,67.2128863993093
49.2118117661522,73.226503373613,58.1667561557035,83.1427005403104,71.1066826208532,60.0573873913397,108.17612887554,50.8852450693064,98.6528065109568,55.2720591693555,84.1703859461288,50.834611995203,51.1529530365968,124.148125608294,60.5031177805825,58.6886046615121,115.560145259194,52.9368522596377,78.1998241831428,52.8382101626425,60.4951069347179,76.4331814621862,55.0205840890219,56.1817881833535,148.51606914467,53.8476881279009,53.7013388845033,146.416720897081,95.7378029456602,83.5047748752097,135.774790734598,52.862304655105,50.4306385963866,72.8486118154429,73.1908441431237,132.300346171775,149.90862119908,56.0434113929794,70.8427517368603,51.8282436643762,50.2904105136014,128.293362223886,53.0492187825273,87.7113360774261,54.5748598811049,128.906660078987,123.673526526318,90.5656120113073,130.851569714786,119.107961099581,52.5495267807203,122.137207715981,105.031498251772,58.7286123376158,79.4718540322157,58.5033385242058,98.0533377272163,135.76336922461,92.091354393387,67.3576829098934,117.146499073057,69.5848754863396,146.26227380483,132.856841992023,54.4666503836003,93.8759988196895,56.3282729733844,81.2583702203976,63.0432551470911,50.8195970266816,135.591500510794,85.4800719683823,60.4815581208358,51.0718783582482,62.8791141906364,113.615339145631,51.7454068004023,132.839774709971,99.5834545405121,51.4963452611118,56.5316961469458,56.9339172496639,130.533216009403,66.2802895108551,57.0916214925524,50.6550225988472,104.271218594171,53.5353374537058,95.3570945168759,148.858202483534,148.566737194373,77.1167986936211,50.2936887771948,55.5411069110859,57.2170374640702,53.6818466464328,58.551716484277,104.522688442321,78.2032460269324,50.158242011274,85.8219155210274,50.7015136385883,53.382156018956,109.174070974203,55.758762175355,134.857721272358,60.5868075271942,112.83589777256,93.8576306729795,54.6135309004234,149.00322997066,77.9608967202236,73.3425833750418,80.7338708860911,87.976121287339,144.335068026276,67.1715057409208,73.4277991455058,89.7182475782563,54.1028110947514
50.4538208752107,87.4685230595167,105.425186050101,64.2552346608386,60.2755759887532,54.1046533298771,81.4905293701048,62.2193227407612,56.7720725259348,50.8641120040639,123.620116465637,70.8313618995318,114.649559708067,77.1261776649033,85.5648880317652,141.261828670967,134.961264874696,61.1726566851767,65.7842348096285,70.5931272072772,51.1034956062351,121.928503650244,59.6736768597666,141.202461367821,65.5019917685364,74.1007085228408,115.534071732801,84.1836982105848,51.8706953880832,67.4695296084698,135.658278063256,62.2740461211126,87.6741851433046,51.1405591635574,74.2759202229019,81.6748835179455,50.4336402260548,73.279576541988,75.4171391992165,55.2760856597802,137.060401712419,91.8687575914776,114.33369757352,66.4903082562639,89.3918111237648,114.354896461742,57.0252483839875,86.8083045928808,57.7894986402792,90.7096292111138,147.375573584686,55.9628422871469,50.4016106331266,92.084581719048,87.6632190436915,130.992961057482,57.7380334670767,50.961875135823,58.8570891148616,82.7606839917682,63.8975687868953,93.5991902361269,98.4406283406396,103.700354951793,65.9016446067194,96.8117025353843,62.7634070611877,56.2132818762589,67.1776422752279,50.3261096155814,54.0257990701897,55.2285009993463,112.334427121224,79.3683373936008,131.306946735564,66.9423926647416,53.195346455729,112.889998333905,57.2286806146009,107.724243585287,107.03697111509,61.1347343724871,96.2544824560209,104.408967101803,72.4167106544691,142.698313646059,98.1662432246629,133.219995421727,73.7374337071781,132.397939066704,67.5631456151889,51.2919794595972,52.7968060759889,76.5312017533348,146.358742178414,78.686437834357,52.1323163290689,133.733142053956,63.2870247544272,54.6126132129035,130.454085906367,63.3058684660446,58.533159681756,99.9796039495046,86.18692014405,52.4780473511591,82.415197020403,97.912224883555,121.46958360627,54.1469657935879,74.1495775349734,55.2759388628779,76.0357090315242,51.01182878934,144.429788264126,55.6282436110495,140.562101895712,97.4771601636998,80.8209117060671,77.3506617625964
49.5032136418434,146.741199465887,62.4350674563255,91.3224091617637,79.9975776034642,51.4194934691931,57.1999472305901,96.2021500909863,52.2470481299038,74.0371611310047,53.411711790599,108.152203700695,85.2856570720703,118.709627991431,89.0916941858769,112.699883813513,71.8869617979995,67.4861382954042,128.16203181023,69.4469321073355,75.1883199793331,108.263486025327,55.8607489623204,53.9062385809841,56.9731239913479,61.6442012454043,53.1036181550037,64.8117470120594,51.3282910028594,75.1743287194977,146.987449351459,64.2254217592478,70.057900973352,78.3183304264992,96.2929424027041,68.2386874170565,91.5444686509027,109.201578770587,62.3625477704414,72.2614955533659,76.2388549993188,51.8450260642228,61.0957599042227,69.6332151063314,108.232016860415,76.8733964989776,83.1277669957724,54.8149619509387,142.116986424113,69.6170726848347,57.8177767437255,74.4051206321974,90.9181584844017,75.1236952860894,75.4740900018967,79.6372911605632,133.021993181336,88.277000912184,75.713632238295,87.9459451214266,65.4963451536514,82.6371774816424,73.6973375108481,114.571214111281,69.6946361257391,72.8244563041597,54.0461827128594,122.165297601359,65.9276301649671,99.5351597302864,123.697919965983,54.0368314656608,81.5987682690477,88.6919863317577,52.4455898046417,60.9844026675576,50.7973031282381,132.041133732266,66.1174339105695,96.6018098240551,101.971642703055,71.5032762414214,101.832260979054,77.9953463154107,71.1925071873464,55.6653255113053,61.1857172635994,50.7982469046112,98.672864088348,133.111257134815,72.227188184897,66.0038828093995,50.163057142235,59.4672952160806,58.8593448886248,75.1637066114847,51.9356554186887,68.7743034933161,54.0984350206334,60.8693946291508,67.1318928354489,56.9543661334487,116.415220582197,60.1224537337282,130.164256967746,58.867184076343,76.7358729837743,58.511394947626,77.0860368102448,50.1335777633845,62.8548659739007,128.242841906843,61.6886695003349,65.5229403022238,71.2205725689434,119.830782131406,73.758562483693,64.6166891879258,66.6689129826658,50.3719701892792
151.343574100942,78.1237889398097,142.12489306167,102.304983577421,78.8154971048886,144.396825784981,58.62516213585,137.084619287891,74.4404581448823,102.388481902455,87.2882090372243,54.8188989766141,139.999698968216,72.673475942081,58.170082984835,109.749723825737,60.7987909050419,103.888431368349,99.97879662368,62.1614314263237,104.876478318939,100.417609354459,68.3489004663963,129.741600017266,139.638053268427,132.383987048902,52.5066065244608,67.2436259460969,81.2185459124988,50.9594760617078,131.815528481182,116.157634595405,113.844918119378,101.440894888653,68.7460038998475,134.838922296052,80.7971777406601,57.3727752953695,97.508970433188,148.548566886257,102.867231922475,51.8549484646805,147.660553656717,84.7137701933903,51.364574403468,86.3898678993604,52.3270404179245,65.1329163048728,52.0666818791848,56.1009131691747,68.388098129165,136.277914562357,51.1259874747765,110.998857260466,74.207119783663,59.0995903827242,71.7296933916938,97.5162580582574,52.5307458006535,84.726063802031,98.56309335928,53.8195447614868,51.6176359067322,101.709967890185,57.8577235277203,122.315671324489,89.8245801206825,55.7837390020857,56.8237843878054,51.747544119413,52.642518830713,117.150321433839,59.5738886907053,86.2456665990544,124.93898001496,56.8655111141663,55.1801699317008,116.842429845666,53.8058183699966,50.5735978296584,67.9779870112301,55.0567960783882,128.608006166187,68.4379264060385,52.7987408923382,99.7075263106819,99.6480445144057,50.0617561241118,50.9128921746091,88.0941111059088,72.6248622247605,86.6919347152334,128.742665537458,90.7265561016518,52.4655124237586,76.1221995261231,145.144023925419,55.2262211348401,90.5880660755077,126.427693647251,83.9975675802476,55.8183088938722,141.137318040854,55.6447707545844,51.0722552096921,100.968659436778,68.9996470816579,91.9367512061264,143.20112435616,101.214147605647,66.184655764563,131.847453123645,79.777586279797,54.43171558637,51.1729162439413,58.7807343927728,120.023656808675,86.7313936088484,129.884767840014,102.991228005935
