"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36"
-1.05235491954222,-1.30876401460789,-2.03573965155019,0.141087432885777,-0.0922691194485629,-0.231622496776865,-2.02857544708209,2.89108243784555,1.24620700075197,-0.0310674394552657,-0.324097638456829,0.26562801808646,-1.88125926345564,2.39834993150714,-2.24133114042856,0.373358170545497,0.835447109264696,0.294141043414413,-0.918401224573268,-3.23938210973338,-2.14159934620645,-0.173539047221301,-0.176732623775526,-0.118147822977693,-1.06554160674924,1.65135909779068,1.25036842237782,0.295942958590858,0.00491173373306614,-0.107303333273154,-0.982270603934695,-2.54948684620058,-2.71034391494847,0.475617282058604,0.0621836469542404,0.339497996423593
-1.31731412653093,-0.689123436572776,-1.8246707514415,0.000832668807172637,-0.000129858948102728,-0.00132742351267477,-1.97488829331061,1.38581408411665,0.472054179719464,-0.00072157138522176,-0.000364293324400505,-0.0000968711247541534,-1.81405143899266,1.85121995424916,-0.946819254720177,0.000534093149363876,0.000317174025355829,0.000000323995057591051,-1.06717562730018,-2.19287540450209,-1.5855338508168,0.0385735274292192,-0.0000081510369160391,0.000539141555864956,-1.25015877708165,0.654183334218411,0.635293435229093,0.000355693872294671,-0.0000605844095558396,-0.000515815253582585,-0.730896853529007,-1.51960399935084,-1.55941782628365,-0.283229543257249,0.0000436166004878735,0.000209563948331161
-1.57026310267141,-0.000967955744692576,-1.37187452666796,0.00033151227781462,-0.000359182457759612,0.00000537375235760085,-0.992009589157901,0.72188466458139,0.0682705600471959,-0.0000367790449869307,-0.000206618646062657,-0.0000242820963594068,-1.44591035360908,0.821213250735246,-0.636496495682718,-0.000350091607357952,-0.0000295777832031425,-0.000995606160157987,-0.780486093060322,-1.60368988229781,-0.9446704586601,-0.000080426059950666,0.000443677348573696,0.000716211897040953,-1.12081313367476,0.000474500266047134,0.0408692132712729,-0.000235653531926676,-0.0002370596391243,-0.00013595327964,-0.629533316497353,-1.32411648147079,-1.28724091054308,0.0000000587015217348369,-0.000768961652419215,0.000185195639005171
-2.03483012917783,-1.55914973406741,-2.63188207556714,0.107184018773813,-0.177387510938459,0.0715342122564987,-1.73030092492812,2.67118536968975,1.24741480865303,-0.115748596831593,-0.83398094717918,0.117213013452246,-1.7119677307881,1.57254464118041,-1.56594131430653,-0.208708591656338,-0.0898707761998226,0.112274215936681,-1.37140201229909,-3.08305973789442,-2.1427377056227,0.0979986520636522,-0.218580744182633,-0.105102809884245,-1.71382059161081,2.49037835320162,1.30590386411397,-0.144737834968057,-0.817965506520462,0.147114841991142,-0.92368477924344,-2.09277041927384,-2.46985907175022,-0.115539312937592,-0.131286897552887,0.165132221272212
-1.62085115745806,-1.27853918817216,-2.6907995407551,-0.0934098157777458,0.150723558411131,-0.10265160216546,-2.40174046448881,1.88747173507778,1.54702748321744,-0.411593329671558,0.756579335544943,-0.106706872730135,-2.31418411629718,2.13364220340111,-1.05634214621073,-0.388546347630399,-0.0875591172859453,-0.528511889417563,-1.08767434234834,-3.01376475657785,-2.25015036420003,-0.138128131666644,0.0998619878002606,-0.123356375602047,-1.12299298230828,0.30652526320628,0.736491543122474,0.173454020561069,-0.0520005916515717,0.118041949840706,-0.835458523099431,-2.02872456672684,-1.97961762875754,0.251532653781537,0.000671102351063493,-0.218129210080337
-1.18983596416351,-2.01689736696089,-2.42789532002736,-0.22419822296694,-0.137359743030021,0.0126816641372624,-0.617726114175782,0.057501439003712,0.187507398420559,-0.329759737888046,-0.102247268555416,0.0260008306015526,-1.21374807015777,0.746131447323596,-1.21413236675676,-0.0069624077279558,0.0715498264084398,-0.179036032181558,-1.15886860442313,-3.73552106561537,-2.43410621734074,-0.100625936333316,0.167137380982058,-0.0458338267451467,-1.03397452092783,-0.0906472223212792,0.455197705276147,-0.113048429195746,0.174947924480049,-0.0659051448355845,-1.57001481106275,-2.78812179328,-3.34059901094799,-0.0403332455572352,0.202795353749771,-0.139466499402119
-1.46410384662879,-0.65860860791838,-1.7260262935942,0.00307621503879086,0.000831355442238528,-0.0000329661712264733,-1.80169452173787,0.89916695979413,0.469669809397514,0.00131076386733209,-0.000221992721358639,0.000145387027748162,-1.60607599171185,1.66750133321854,-1.06057977434189,0.0481921223554671,0.0000729170409145429,0.000635842070174194,-1.21201261859173,-2.49086387162496,-1.79579378289123,-0.000660129234209133,0.000873194945292578,0.014599606329038,-1.1263973642705,0.574013797625119,0.556184528647534,0.0252779564649188,0.000168041402215548,0.000573413278017731,-0.88178431752086,-2.02714469558287,-1.59976238208932,-0.00047030719565356,0.00046807130476883,-0.000381628236979436
-1.65198780573485,-0.356662527249632,-1.59043439796687,0.0000905503852387434,-0.000324383932950198,-0.15403167786386,-1.37989114241163,0.606326358808391,0.000680579406436071,0.000346089513586663,-0.000204887352125788,-0.000240274318849404,-1.58034286018337,0.982820407588474,-0.286868329120653,-0.0000282958239642169,0.000133056400488976,-0.000441119273073078,-1.06879156834742,-1.87661699709133,-1.1800840076099,0.00000264856395985003,0.0516367693259417,0.00894718114145523,-1.11833817073641,0.0470391025543521,0.000876917047557278,0.0000270284709945368,-0.000180588121978057,-0.000105784627762203,-0.769970263500766,-1.65044256284963,-0.997799104698966,0.000145151465202633,0.000054113703753635,-0.00000230213581987425
-1.45264403266609,-0.107115741503312,-0.979713232245222,-0.00024272373638034,0.000560212379218545,0.000438914104640599,-1.85030254325965,0.000623458163160962,0.000254484708192652,0.000257699697255568,-0.000239390578969722,0.0000803708936043492,-1.417010951712,0.705517957061033,-0.385619313641795,-0.000214738614279736,0.000406239439727683,0.000377701282354493,-0.936666629585183,-1.57783364953674,-0.88836848005724,0.00019281767773477,-0.000232608185688381,-0.000455575737312193,-1.0962484712029,0.249041545095393,0.000554616003422395,-0.0000415080608242813,0.0000231910421665005,-0.0000799568915793922,-0.746176803239546,-1.09192933189632,-0.901704817844781,-0.000108688950186398,-0.000237612566068986,-0.000413063185433305
-1.47245944747831,-0.458415317133988,-1.65020852253003,-0.000462698373149039,-0.145113467889175,0.000308191757727301,-1.11844101038037,0.69202754474218,0.111367773208104,-0.000555066738021709,-0.245624086136297,-0.000489703718548895,-1.51999470751348,1.07940529929421,-0.637826653232387,-0.00000378142165620875,-0.000150412531241571,-0.000881639606139849,-0.941900286684244,-1.75330318413437,-1.11751322743878,0.0000829950842703614,0.0000606641816004342,-0.0736172121174225,-0.96132624530698,0.0104802434446501,0.564074131956592,-0.000157097507362865,-0.000000486029798627912,-0.0000610542778130534,-0.862823086665288,-1.51116314914089,-0.983617833999003,0.000812014934859088,-0.000500072803414985,-0.000146166512084564
-1.48429871479819,-0.0535430398969029,-1.2949740138763,0.00947582373631149,-0.000469287753009932,-0.000113757322870491,-1.20929888383535,0.77623204967752,0.28949241113456,-0.00024748758472534,-0.00001670880968839,0.000218428425600935,-1.28496619113426,1.20976450311484,-0.152018055762534,-0.000179929198045401,0.000510989847985878,-0.0000361276759298819,-1.00437395565247,-1.41298699953633,-1.04043958994023,-0.0021566111965769,0.00694923692632091,-0.00125530742562269,-1.33968699463882,0.284799914746701,0.000246018415387466,0.000402326910570314,-0.000328549419161546,-0.000184922893555722,-0.389676719045878,-1.46094996286047,-0.801757335862552,0.000519184435653739,0.00000224013934379667,0.000099853994216876
-1.43870865324766,-0.454473819931239,-1.49221582680678,-0.000622280103538326,0.000208568501973072,-0.00202203850075481,-1.23822435509478,1.02503901936769,0.216505024081864,0.000785874356578822,0.000420507286818876,-0.000375528994624589,-1.55602302353361,1.03255426688416,-0.360969263248318,0.000131827787034242,0.0000495393493725795,0.000462126753117311,-1.27398948891962,-1.97761614088427,-1.1642042044363,0.00520073848096244,-0.04726424168931,0.000349044686947011,-1.29533730399848,0.00105116337314958,0.00173495618596271,-0.0005725562364879,-0.000149602339137223,0.0000759738739293705,-0.970687987648727,-1.19189909432997,-1.15850829804598,0.00041741519194414,0.00000134515724125496,0.000248427896980247
-1.69054336434964,-1.2726097946228,-2.31909921540367,-0.152830781528157,-0.234726047836782,-0.17092903769828,-2.01544769872645,2.03000303152481,1.25728682390524,-0.351666858481114,-0.000180579248831118,-0.00024192108584697,-2.34626678326527,1.73448532139532,-1.01627678168269,-0.288900673198381,-0.253381368732911,-0.259943034813887,-1.96139988512008,-3.70035909123623,-2.31322332795906,-0.152341396358672,-0.402820713455064,-0.11194952320619,-1.02099442265642,0.99348323553592,0.928541702913545,0.112538435282307,0.000611468429754811,-0.0939915804905256,-1.19135345258584,-2.62089189358025,-2.24074314142376,-0.210782433044785,-0.240548017861295,-0.343908315245144
-1.450497216509,-1.22828056173077,-1.89371366923836,-0.234349129380022,0.0815560526698937,0.0666350727277359,-0.827249709883012,1.72711139757219,0.884010804901451,0.000799648980828285,0.000332634550509474,-0.000821369916723257,-2.40961369716868,1.87018486056773,-0.855026848984205,-0.000503634047066191,0.0000795567654923108,-0.0560487191657316,-0.970328040436157,-2.72349971868017,-1.67320731893508,0.00000469482675435834,-0.0730280213264494,0.000155595828259278,-0.542739649794295,1.39361968548522,0.95084692343396,-0.0745418261912267,0.000795767602629552,-0.0595274986534716,-1.00957172727023,-2.31195937280015,-1.89687691234414,0.0839345857536907,-0.000888368500888998,0.000618422187054976
-1.25852861679806,0.000000132743120878754,-0.935968454231154,0.000188097044418926,0.000359137508202148,0.0000350244078107459,-1.18063299106049,0.124994213427134,0.00283455970362423,-0.0000720162738557602,0.000000495453374695193,-0.000181241505829798,-1.15581829567471,0.553579319864298,-0.0946881994973107,-0.000158999729105422,0.0000825977096315516,0.000237653971978455,-0.695819614451115,-1.5318310400402,-0.759319452042061,-0.0000247411954278646,0.00028810551214509,-0.000000659560282968987,-1.25380366066235,0.000549512186629948,0.000341689893090287,-0.00057124029338694,-0.000011837255244962,-0.00013106973911974,-0.602171038968464,-0.874193314976011,-0.666579967664133,0.000453856364315022,-0.000108672770344684,0.000175415671833781
-1.59739895786152,-0.300172549136249,-1.41525739398147,0.000204791342104056,-0.000842337043279968,-0.000195187062314041,-1.75680214102266,0.896585048536896,0.000452229768238297,-0.000614318408128666,0.000430875351552042,0.000142016052156495,-1.67514651420275,1.13369774463518,-0.563404663389603,0.000161527840663477,-0.000488051906720028,-0.000130665037528674,-0.991691992818588,-1.74629527756823,-1.44952608093055,-0.000297260283706097,0.0000186481471136709,0.000609551870808825,-1.33362706647721,0.000912163234006308,0.000601910938373185,-0.00026515590120718,-0.00293470463549603,0.000158731725658751,-0.975146551445778,-1.62058595353353,-1.28131467409666,0.000105986571469627,0.000344573323145283,-0.00111090736155028
-1.77175460826943,-0.130701772722908,-1.43600067334416,-0.00049743423056123,-0.000689612086217752,0.000525800252873183,-1.32114787542083,0.69175579892499,0.000557006786909091,-0.000160646174899765,-0.000255704205484993,0.000552275085773843,-1.48583915124267,1.08518825031935,-0.416323583552894,0.000421749888086983,0.0000217006857480763,0.000568726155350243,-1.00149896452853,-1.76075780108434,-1.02795253285418,-0.00000882966089614544,0.000728690314104576,-0.0198620333889001,-1.18910849588873,0.104131251751374,0.00192822181257476,-0.000000632807237153609,0.000120713737839887,-0.000738646232255321,-0.791089026889131,-1.0824952266412,-0.954540597739833,0.0000701300825467561,-0.000367271449436728,-0.0000398087623469598
-1.5034789441652,-0.000668991996238422,-1.19283394027955,-0.00000232057354086035,-0.0000128106513794873,-0.000245994615531329,-1.05518891624805,0.431194256810005,0.0000740657911550213,0.000293025419340179,0.000292250389135437,0.000192962158176958,-1.6626513942336,0.951534053332733,-0.000630276112961941,0.000235445331280272,0.000317921546445622,-0.00000439645722985675,-1.01693841068384,-1.85238824073635,-0.73275063212757,-0.000578663546343745,-0.000811486992895805,0.000312726285784056,-1.24637181733552,0.000461569399412853,0.000945462974979664,-0.000226164920569683,-0.0000416864172479956,0.000201583605071561,-0.494142048450443,-0.989371637416117,-0.718722859332052,0.000014728928166742,-0.000291051173479298,-0.000409586610277274
-1.37075709006516,-0.34698652138827,-1.21306867247848,-0.000613152148243493,0.000424112346922711,0.0007902492843836,-1.20464288184305,0.797640144108778,0.0517831051703133,0.000343213897014057,-0.0000927249382094369,0.000243050235782177,-1.35907119852024,1.02943175797006,-0.626639802378387,-0.000558803614314895,0.00000708835969901379,-0.0000581878778458993,-0.910950753542347,-1.64975459583068,-0.982286526276914,-0.000275223657872702,0.0000973982509656586,-0.000705659668816589,-1.2710340399068,0.0706384391436555,0.000459761606372448,-0.000679440034256857,-0.00000899546081289947,0.0000442550539178923,-0.631797698851493,-1.16069817316818,-1.05685809374116,0.000198599033321282,0.000144197914855541,0.000438673253876066
