"X1","X2","X3"
1.0511374972742,1.45964612329582,0.503557887416389
1.00992162625078,1.64596170657421,0.488868311803764
1.00049463107971,1.52832004558725,0.505844556812053
1.00935731545275,1.58484858639661,0.488404816491764
1.0104730633102,1.52393950186791,0.505077929570319
0.936988445986305,1.5273449658432,0.471548114198888
0.993943997719118,1.44885475206651,0.506171935406225
0.997921369426623,1.46583541258201,0.509429171476287
0.95167289971025,1.55388659219763,0.482955711317269
1.00323318303897,1.3922096027211,0.470218081633377
1.01910126018141,1.5194112533431,0.508560941432956
1.00617329243964,1.45096046879021,0.515233791751027
1.06329953609173,1.47547078766638,0.539524167007208
1.04657197632579,1.50884004628158,0.490587629107017
1.02159329095482,1.57680104794727,0.497661959114727
1.02622080650931,1.48169321471286,0.503316714792211
0.982228760971936,1.48922409154214,24.3155171315509
1.00793400479086,1.44260394831613,0.507460556912647
0.977419524379069,1.37879242422958,0.470002581747388
1.0173445532756,1.50530366207186,0.496301600309348
0.987205152323045,1.5432103937814,0.527672759954529
1.01319293605828,1.42818664183042,0.51127065077495
1.02451546594413,1.42580517314384,0.499966667086918
1.00179357749669,1.61146551867962,0.478012983630968
0.964331275783137,1.44035381382454,0.481438111203412
1.03159942598848,1.64464174344727,0.512637016060429
0.995620993722829,1.50396040016297,0.49277779557972
0.996337792431312,1.47136476411481,0.478915315536725
0.979575866707395,1.45442510045144,0.510924723981343
0.986457749512574,1.50175629350144,0.493130735247436
