"X1","X2","X3"
0.999714536556187,1.59063189277864,0.512321998274664
0.919661962030378,92.0799109570968,73.8549768729875
0.942501989643758,1.52450214512358,0.483271827921756
1.03788202811773,1.49833085608477,0.525548954881635
0.974375695961334,1.58765071139752,0.492437091542064
0.940008669951112,1.55704686257864,0.48788748626231
0.99394141794372,1.54988804023316,0.440761544508964
0.974691420056303,94.783263997478,85.1653808268004
1.02070578217626,1.52666009449338,0.513092906431286
0.965129055558932,1.70997644543612,0.481678310842224
0.997656448479589,88.0939306546133,0.491828419089982
0.988778119642597,105.838963315807,81.6628248826474
72.6065029617311,85.3851001262471,0.513500860363688
0.971951955305752,1.53045850978803,0.477138732795094
1.00964463594035,1.43118233192917,0.531675552612281
58.4088024876017,1.24485502808089,0.504105080119114
1.03532468686579,1.49100569467579,0.493952517037255
1.03549142946332,1.35802524003954,0.489698727627239
1.01395763763769,89.1817395310505,75.9079894673261
1.01935330148882,1.43490987719303,0.460542813036938
0.96733269883264,1.50145308948489,0.552436634045092
1.04930640883098,1.55606720859215,0.484950134976023
0.979292225089946,1.6747955884468,0.539528076663001
0.982185875503988,1.37282673184407,0.468277154464847
0.959589159730797,1.57346486054393,0.465070051201882
0.980040848584922,1.49275148451962,0.465840497578392
0.996311370480973,1.40695399288689,0.491197701525177
1.04173624701399,1.66608187476967,0.483029808221539
0.979442584397577,1.47939826397716,0.536475833977321
0.998943059046027,1.4094600177642,0.455499870289853
