"Chain_Length","EQM_Validação_Median_Final","EQM_Validação_Mean_Final","EQM_Validação_SD","EQM_Test_Median_Final","EQM_Test_Mean_Final","EQM_Test_SD","EQM_Test_Median_arima","EQM_Test_Mean_arima","EQM_Test_SD_arima","EQM_Test_Median_glmnet","EQM_Test_Mean_glmnet","EQM_Test_SD_glmnet"
"T = 800",65.5556660253658,62.518072652789,9.96658984407736,79.3755793278054,80.2104362986622,27.3010625808704,76.2625530540892,102.249115144927,62.5658706415777,74.8467215340649,79.0896697698828,17.3628910441204
