"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
-0.985501801074429,-0.393916152282057,-1.43014937769885,0.0000379356958269868,0.000304116667551693,-0.000108401259824798,-0.0000647641196349818,-0.0000975511475770396,0.000282660399938812,-0.000109928007132347,-1.83362461699601,2.30491222245509,1.15007341248585,0.00995587179749098,-0.0930108355935387,-0.0664630748431198,-0.00000964355974784199,0.0000191794098401462,0.000515843428008062,-0.0217379184968439
-1.57175847025873,-1.58310938004095,-2.2655924605781,-0.349753447572874,-0.0927926877914202,-0.362289998876614,0.0389805052082203,0.0205480580737649,0.169720581744025,0.0217009454831903,-1.27541407058444,1.37155395432943,0.60462991282862,0.000443274503083424,0.0000432305399920091,-0.10183205676346,-0.000413134178029475,0.000539936533158683,-0.000147963551663343,-0.000152668269519776
-1.22689722349363,-0.415059734824623,-1.37729239364179,-0.000623029205778394,-0.0000871043793371425,0.00054158060306211,0.0000292967193352446,-0.0000173276565553582,0.0000616771214609037,0.000124409432741594,-1.83729664030926,1.97343150447124,1.13263592863412,0.0611164600143967,-0.0384432425291459,0.114169083107649,-0.721736544545744,0.0457221840231544,0.0130447141715552,-0.0174936801459587
-1.42397641343687,-1.33318508974953,-2.1491859058843,-0.0301969731282223,-0.0324015620760427,0.456863030939409,-0.165032564152621,0.00140557770434567,0.453179434448717,-0.27026624939845,-1.43052589477547,1.33101720211961,0.634551007038857,0.000564294599473973,-0.0000480899197944999,-0.0500690768608152,-0.000759940689791484,0.0361049963554724,0.000199357783845588,-0.000428643952009899
-1.25707816157737,-0.784374189807552,-1.84415522906834,0.0975251766511788,0.000631173788160326,0.000135390603307191,0.0000947597416513311,0.0177661914724231,-0.0004399613314078,0.000977397373742139,-2.09691532826044,2.34331715758444,0.368927452008075,0.000191856091274615,0.113970243681182,0.302679175421226,-0.000107721691042639,-0.00335561901222783,0.128181881357103,-0.326824564843174
-0.83750854527401,-0.206663973408956,-0.586730213504948,-0.000323720883029858,-0.000237207631835144,0.000202514483670627,0.0000000115714998973836,-0.000406158247962757,-0.000223475600693157,0.000103562127618355,-0.793612254992379,0.71313502219551,0.0347599259383652,-0.0000548292810995261,-0.00000924290014121482,0.000185868606959451,0.0006518248909273,0.000249622462635571,-0.00000905912404297906,0.0000912766031635365
-1.16821413427169,-0.776395001884075,-1.46089732511893,0.00017525161075493,-0.0000211054516279668,0.000000954777270069297,-0.000080723460494629,0.0000523337339764744,-0.000385353275247923,-0.000828024374731729,-0.96746113538235,0.767904047961248,0.00114512575700757,-0.000202570274615766,0.000501917959662248,0.0000152430875994946,-0.00002679435368494,0.000060238439340768,-0.00018857831369792,-0.0000600957608460349
-0.999576621034018,-0.918844574439774,-1.73117590308712,0.107662408937623,0.0000668276273651125,0.0540063753087083,0.00027073624270726,0.0166552582333298,-0.000188465283274392,-0.0000294948304915758,-1.50960264086154,1.60093385683879,0.691696322929137,-0.00613183795533838,-0.000798135316791144,0.00041258034367997,0.0258562131599414,-0.000690384324949104,0.000670470368762379,-0.0000547298156539817
-0.918101600832699,-0.417482930634707,-0.77414087665536,-0.0000762075722668322,-0.00010896375455736,-0.000135047336193249,-0.000461532665928506,-0.000122849305359248,0.0000962348063807148,-0.000136994091180955,-0.703110923648231,0.900647158046103,0.484686360948293,-0.00036553719316091,-0.000230719881026373,-0.000166825474424543,-0.000258765454356372,0.00000293040378383512,0.000282152422509595,-0.000132981354172922
-1.14470838735504,-1.12054375860393,-2.00696867409903,-0.0159266254008903,0.000790682108997968,0.13162812714194,0.0975769259350012,-0.0265395638447358,0.000388943930215004,-0.0136061157543451,-1.2246792935702,1.66796482616636,0.601681005666272,-0.000366735445840539,0.0000749548944614508,0.0000453105720501102,0.000604599969913404,-0.000159306638672234,0.00021598929003698,-0.000000039270189692973
-0.815978377205825,-0.855191914645766,-1.3562889501915,0.000168490197685389,-0.0819913183429035,-0.000215015135353855,0.000151725195082883,-0.00076707222930738,-0.06643140355462,0.000292943934732554,-1.43427992486034,1.59819716600342,1.71754071856647,0.229029820996281,-0.459318916087804,0.195130895387609,-0.194151896276321,-0.410900307772108,0.365565964768478,0.12418868784282
-1.31929113713245,-0.953413045922216,-1.92369806110268,0.00012976519347792,-0.000955347416894001,-0.0000603277825327967,0.000402961094520461,0.000605238166127329,0.00440650981529022,-0.000789875323812183,-0.847765573046162,1.46669922402658,0.879285654668909,-0.000334994824836121,-0.00058388396067458,-0.000563093137700776,-0.0000340901085742046,-0.000584165020412673,0.0000933045542298151,0.000162573265874557
-0.570143954273231,-0.128826728081605,-0.721018315335687,0.000034691062702141,0.0000556616083620158,0.00014266421969957,-0.000321815283323073,-0.0000000224261958186338,0.000315592472252103,-0.000222027864611055,-1.14114279134672,0.530297303886149,0.16082124824908,-0.000719981591790248,0.000262722429805181,0.0000554213477178573,0.000277496605042042,0.000208321622995002,0.000268967345941782,-0.0000996760621780161
-0.752676296745153,-0.289800494691005,-0.597708468839133,-0.00000967786657951863,-0.000184154600101171,0.000133335549141453,0.000240076854464661,-0.000184476867164832,-0.0000515505207802483,-0.0000296127754508204,-2.95832181166911,4.64507372551967,1.81607352539638,-0.342080356058825,1.09779516026869,0.443029305762588,-0.0615392915098136,-0.0407344286610167,-0.197986729481664,0.839209563973409
-1.55915661682097,-1.21615162952873,-2.20164723062453,-0.0008759778755349,0.000404232453623563,0.000533890706396217,0.0587568364123454,-0.000722514856088789,-0.0000271716870029989,-0.000265142703775556,-1.10209859826644,0.935565742076349,0.189010694659402,-0.000461131850559337,0.0000943788630909852,-0.000647382325396146,0.000289656281323837,-0.00000309349481289009,-0.000442279953937722,-0.0001106221157043
-1.50936110734748,-1.49695531245726,-2.52469241008874,-0.000137883715634245,0.279289343011227,0.139693401696372,0.00425470162480262,0.10740849891263,-0.00793076836331454,-0.0978989412248316,-1.55012327827019,1.81067834028768,0.920021222752138,-0.191850794525383,-0.000460253928653557,0.126657839840017,-0.0496950463847927,0.0629680199492376,-0.00075118010758251,0.0000822864667839235
-0.869891441062465,-0.461985264954656,-0.915700586784976,-0.0000837461166752019,0.000389039971220616,-0.000123775915254777,-0.000194546199647731,-0.000112777438450984,0.000257891527014748,0.000123882378018009,-3.28376002819036,3.50915621670982,1.4399447507828,-0.121564998196736,0.643435195217694,-0.233469350256413,-0.370201104479844,0.403056576412851,0.721079150947712,-0.743424541365853
-0.643534230800066,-0.402395764083671,-0.948139722923894,-0.000427691035938936,-0.000274514422444117,-0.0000183505340224447,0.000273643222541317,-0.000291156709565814,0.000548136706523758,0.0000210743580415747,-1.30647829603131,1.056715652367,0.000651572431300623,0.000182289787988098,-0.000475064061685641,-0.000191033047046096,-0.0000952819446917028,-0.0000690307793297465,-0.0000380862105899818,-0.0000580552233182271
