"Parametro","Real","Estimado_Mean","Estimado_Median","SD","Vies","EQM","Assimetria","IC_95"
"Mu_1",20,20.0024933365754,20.0048562921425,0.0326335019772677,-0.00249333657535189,0.00107116217857832,0.154140333844692,"19.9522359122323, 20.0601788566436"
"Mu_2",150,149.982185587677,149.989935275503,0.0724734719938223,0.0178144123229913,0.00556975742925289,-0.139066086309954,"149.852248869082, 150.117723802076"
"Sigma_1",1,0.991368811369045,0.995061176111915,0.0199192440204958,0.00863118863095513,0.000471273699531189,-0.412096964705404,"0.949501632702257, 1.02241885481254"
"Sigma_2",1.5,1.50865094148777,1.52125541176582,0.0603154592691124,-0.00865094148776979,0.00371279341546877,-0.373546894007805,"1.39515099764927, 1.60168275199903"
